"date_time_utc","latitude","longitude"
"2023-05-07 13:27:00","35.803683","-78.808955"
"2023-05-07 13:28:00","42.227631","-83.681855"
"2023-05-07 13:28:00","30.178023","-82.678975"
"2023-05-07 13:30:00","43.230935","-87.922297"
"2023-05-07 13:31:00","38.30253826335303","-85.55769896931851"
"2023-05-07 13:32:00","38.30253826335303","-85.55769896931851"
"2023-05-07 13:33:00","47.701935","-122.342656"
"2023-05-07 13:33:00","34.727078","-82.258474"
"2023-05-07 13:34:00","41.360298","-75.6814447"
"2023-05-07 13:35:00","38.8812512","-94.6835183"
"2023-05-07 13:37:00","34.727078","-82.258474"
"2023-05-07 13:40:00","41.548929","-83.708975"
"2023-05-07 13:40:00","42.227631","-83.681855"
"2023-05-07 13:40:00","30.0980483","-81.5189453"
"2023-05-07 13:40:00","37.288467","-76.724879"
"2023-05-07 13:43:00","37.06177","-76.423452"
"2023-05-07 13:43:00","38.9708735","-94.6084553"
"2023-05-07 13:46:00","40.915466","-74.076992"
"2023-05-07 13:46:00","42.5521","-71.4744"
"2023-05-07 13:47:00","33.8553552","-79.0916033"
"2023-05-07 13:47:00","28.4731924","-81.6240979"
"2023-05-07 13:47:00","39.308951","-84.319274"
"2023-05-07 13:48:00","28.4731924","-81.6240979"
"2023-05-07 13:51:00","40.426168165964945","-86.83360266130528"
"2023-05-07 13:54:00","27.8486633","-82.3484671"
"2023-05-07 13:54:00","39.9508334","-75.1668717"
"2023-05-07 13:54:00","38.030908","-78.482509"
"2023-05-07 13:55:00","40.8897","-74.2562"
"2023-05-07 13:55:00","38.9576","-77.3997"
"2023-05-07 13:56:00","27.643068","-80.459565"
"2023-05-07 13:56:00","27.8486633","-82.3484671"
"2023-05-07 13:57:00","40.714144","-73.9620477"
"2023-05-07 13:57:00","30.47591","-84.288644"
"2023-05-07 13:58:00","30.47591","-84.288644"
"2023-05-07 13:58:00","42.414262","-83.41729"
"2023-05-07 13:58:00","32.8018786","-80.032002"
"2023-05-07 13:59:00","40.406554","-79.918381"
"2023-05-07 13:59:00","42.414262","-83.41729"
"2023-05-07 14:00:00","40.406554","-79.918381"
"2023-05-07 14:01:00","35.3703321","-80.7260192"
"2023-05-07 14:01:00","30.15429062228565","-97.79413465922845"
"2023-05-07 14:01:00","35.3703321","-80.7260192"
"2023-05-07 14:03:00","27.946806","-82.526663"
"2023-05-07 14:04:00","40.8897","-74.2562"
"2023-05-07 14:04:00","39.018251","-84.484509"
"2023-05-07 14:06:00","41.948104","-83.388215"
"2023-05-07 14:06:00","33.5632237","-84.3316597"
"2023-05-07 14:06:00","40.421387","-86.9006"
"2023-05-07 14:07:00","39.9519876","-75.1597397"
"2023-05-07 14:08:00","40.69058","-73.98232"
"2023-05-07 14:08:00","39.018251","-84.484509"
"2023-05-07 14:08:00","28.825379","-81.784673"
"2023-05-07 14:08:00","39.693501","-84.102097"
"2023-05-07 14:08:00","41.6315027","-93.701071"
"2023-05-07 14:08:00","39.693501","-84.102097"
"2023-05-07 14:09:00","38.30253826335303","-85.55769896931851"
"2023-05-07 14:09:00","35.904437","-78.942995"
"2023-05-07 14:11:00","42.638","-83.7444"
"2023-05-07 14:11:00","40.69058","-73.98232"
"2023-05-07 14:11:00","41.267711","-96.068873"
"2023-05-07 14:12:00","44.96709","-93.347478"
"2023-05-07 14:12:00","38.890179","-77.085165"
"2023-05-07 14:12:00","33.5348435","-82.1305303"
"2023-05-07 14:12:00","28.36959235670181","-81.51061717561382"
"2023-05-07 14:12:00","33.5348435","-82.1305303"
"2023-05-07 14:12:00","29.162245","-82.167091"
"2023-05-07 14:13:00","38.890179","-77.085165"
"2023-05-07 14:14:00","42.25329785970286","-87.92065900139637"
"2023-05-07 14:14:00","42.5542858","-83.0243402"
"2023-05-07 14:14:00","37.5673779","-77.4671905"
"2023-05-07 14:14:00","28.36959235670181","-81.51061717561382"
"2023-05-07 14:15:00","42.25329785970286","-87.92065900139637"
"2023-05-07 14:15:00","39.869002","-84.143569"
"2023-05-07 14:16:00","42.638","-83.7444"
"2023-05-07 14:16:00","40.438888","-80.14675"
"2023-05-07 14:16:00","26.260397","-80.101066"
"2023-05-07 14:16:00","40.738557","-73.98977"
"2023-05-07 14:17:00","38.8717967","-77.2297035"
"2023-05-07 14:17:00","35.108371","-80.874722"
"2023-05-07 14:17:00","39.0368","-76.6784"
"2023-05-07 14:18:00","41.032177","-73.765699"
"2023-05-07 14:18:00","35.108371","-80.874722"
"2023-05-07 14:18:00","38.030908","-78.482509"
"2023-05-07 14:19:00","30.4754343","-97.8041487"
"2023-05-07 14:19:00","41.548929","-83.708975"
"2023-05-07 14:19:00","41.032177","-73.765699"
"2023-05-07 14:19:00","41.923293","-88.269138"
"2023-05-07 14:20:00","38.642383","-77.29738"
"2023-05-07 14:20:00","30.4754343","-97.8041487"
"2023-05-07 14:21:00","28.8172793","-81.6714691"
"2023-05-07 14:21:00","39.560066","-104.991526"
"2023-05-07 14:22:00","40.227187","-76.939391"
"2023-05-07 14:22:00","40.0146","-75.674021"
"2023-05-07 14:22:00","26.3767516","-80.1149121"
"2023-05-07 14:22:00","26.3767516","-80.1149121"
"2023-05-07 14:23:00","28.36959235670181","-81.51061717561382"
"2023-05-07 14:23:00","38.642383","-77.29738"
"2023-05-07 14:23:00","28.36959235670181","-81.51061717561382"
"2023-05-07 14:23:00","38.30253826335303","-85.55769896931851"
"2023-05-07 14:24:00","37.991738","-87.496008"
"2023-05-07 14:24:00","37.653252","-77.613607"
"2023-05-07 14:24:00","26.300446","-80.253467"
"2023-05-07 14:25:00","31.268712","-85.45004"
"2023-05-07 14:25:00","38.0647","-78.493"
"2023-05-07 14:26:00","26.549473","-81.868224"
"2023-05-07 14:26:00","40.7159722","-73.962575"
"2023-05-07 14:26:00","40.092842","-75.397759"
"2023-05-07 14:27:00","26.549473","-81.868224"
"2023-05-07 14:27:00","40.714144","-73.9620477"
"2023-05-07 14:27:00","38.0647","-78.493"
"2023-05-07 14:28:00","39.1216669","-77.2368808"
"2023-05-07 14:28:00","38.988211","-76.545707"
"2023-05-07 14:29:00","26.0523974","-80.1609224"
"2023-05-07 14:30:00","42.199815","-71.778191"
"2023-05-07 14:30:00","34.15065","-86.839267"
"2023-05-07 14:31:00","32.998458","-97.217286"
"2023-05-07 14:32:00","34.9986","-80.8527"
"2023-05-07 14:32:00","34.9986","-80.8527"
"2023-05-07 14:32:00","26.300446","-80.253467"
"2023-05-07 14:33:00","27.665347","-97.397119"
"2023-05-07 14:33:00","48.770879","-122.448915"
"2023-05-07 14:33:00","29.5267185","-95.1246792"
"2023-05-07 14:33:00","35.141617","-106.60238"
"2023-05-07 14:34:00","36.9682572","-86.478099"
"2023-05-07 14:34:00","28.789999","-81.356263"
"2023-05-07 14:34:00","40.343363","-80.054107"
"2023-05-07 14:35:00","36.187508","-86.292753"
"2023-05-07 14:35:00","41.573299","-84.140999"
"2023-05-07 14:36:00","26.685723","-81.903784"
"2023-05-07 14:36:00","40.08787","-75.0400687"
"2023-05-07 14:36:00","42.638","-83.7444"
"2023-05-07 14:36:00","38.988211","-76.545707"
"2023-05-07 14:36:00","40.911964","-73.779566"
"2023-05-07 14:36:00","39.1614","-84.273399"
"2023-05-07 14:36:00","40.7435","-73.9767"
"2023-05-07 14:36:00","25.575646","-80.368268"
"2023-05-07 14:36:00","26.685723","-81.903784"
"2023-05-07 14:36:00","42.638","-83.7444"
"2023-05-07 14:37:00","40.092842","-75.397759"
"2023-05-07 14:37:00","42.298144","-85.657237"
"2023-05-07 14:38:00","42.298144","-85.657237"
"2023-05-07 14:39:00","38.590642","-89.944934"
"2023-05-07 14:39:00","35.943026","-86.823921"
"2023-05-07 14:39:00","40.77898","-73.778963"
"2023-05-07 14:40:00","42.8785724","-85.7580872"
"2023-05-07 14:40:00","39.094","-84.4962"
"2023-05-07 14:40:00","38.590642","-89.944934"
"2023-05-07 14:41:00","41.21062","-81.438491"
"2023-05-07 14:42:00","28.307762","-82.70344"
"2023-05-07 14:43:00","41.474346","-87.015901"
"2023-05-07 14:43:00","40.826296","-73.920736"
"2023-05-07 14:43:00","40.714859","-74.014968"
"2023-05-07 14:43:00","43.0253590774713","-82.44908920517165"
"2023-05-07 14:43:00","43.0695434","-76.174513"
"2023-05-07 14:44:00","34.9986","-80.8527"
"2023-05-07 14:44:00","41.923293","-88.269138"
"2023-05-07 14:44:00","36.62355","-87.32089"
"2023-05-07 14:44:00","41.923293","-88.269138"
"2023-05-07 14:44:00","39.0368","-76.6784"
"2023-05-07 14:44:00","37.253762","-77.394594"
"2023-05-07 14:44:00","29.7859447","-95.4661625"
"2023-05-07 14:44:00","42.690907","-73.8546687"
"2023-05-07 14:45:00","40.73114","-74.001535"
"2023-05-07 14:45:00","42.8785724","-85.7580872"
"2023-05-07 14:45:00","34.9986","-80.8527"
"2023-05-07 14:45:00","39.9537867","-75.2030749"
"2023-05-07 14:45:00","42.849361","-85.628203"
"2023-05-07 14:46:00","38.222","-85.5282"
"2023-05-07 14:46:00","28.076675","-80.698301"
"2023-05-07 14:48:00","42.849361","-85.628203"
"2023-05-07 14:48:00","43.782683","-91.224969"
"2023-05-07 14:49:00","29.7724542","-95.809691515"
"2023-05-07 14:49:00","40.73114","-74.001535"
"2023-05-07 14:49:00","28.5346524","-82.5162018"
"2023-05-07 14:49:00","41.461455","-81.952665"
"2023-05-07 14:50:00","39.60282","-75.74852"
"2023-05-07 14:50:00","40.6616","-73.9797"
"2023-05-07 14:50:00","42.531138","-83.110735"
"2023-05-07 14:50:00","34.17992","-77.916729"
"2023-05-07 14:50:00","33.9148676","-83.4557641"
"2023-05-07 14:50:00","40.1141901","-76.2920539"
"2023-05-07 14:51:00","42.227631","-83.681855"
"2023-05-07 14:52:00","35.9818","-83.9297"
"2023-05-07 14:52:00","43.055","-76.2711"
"2023-05-07 14:53:00","35.129428","-85.236941"
"2023-05-07 14:53:00","28.789999","-81.356263"
"2023-05-07 14:53:00","35.129428","-85.236941"
"2023-05-07 14:53:00","43.782683","-91.224969"
"2023-05-07 14:53:00","34.0576371","-118.4211252"
"2023-05-07 14:54:00","45.522342","-122.681382"
"2023-05-07 14:54:00","42.532076","-83.444124"
"2023-05-07 14:54:00","35.919285","-84.079903"
"2023-05-07 14:54:00","43.055","-76.2711"
"2023-05-07 14:54:00","35.919285","-84.079903"
"2023-05-07 14:54:00","42.849361","-85.628203"
"2023-05-07 14:54:00","29.6048682","-95.2130139"
"2023-05-07 14:54:00","35.919285","-84.079903"
"2023-05-07 14:54:00","40.633656","-74.020808"
"2023-05-07 14:55:00","33.674929","-96.61171"
"2023-05-07 14:55:00","43.8497","-70.4497"
"2023-05-07 14:56:00","35.5228","-97.545"
"2023-05-07 14:56:00","42.532076","-83.444124"
"2023-05-07 14:56:00","29.7859447","-95.4661625"
"2023-05-07 14:56:00","41.573299","-84.140999"
"2023-05-07 14:56:00","29.727668","-98.073019"
"2023-05-07 14:56:00","40.872815","-73.4282445"
"2023-05-07 14:56:00","36.081782","-86.948204"
"2023-05-07 14:56:00","33.674929","-96.61171"
"2023-05-07 14:56:00","43.1683","-89.271"
"2023-05-07 14:57:00","31.1895888","-83.7647214"
"2023-05-07 14:57:00","40.872815","-73.4282445"
"2023-05-07 14:57:00","44.4847","-88.0597"
"2023-05-07 14:57:00","40.7259068","-73.997169"
"2023-05-07 14:58:00","38.8590775","-77.3589415"
"2023-05-07 14:58:00","35.33325","-80.7194287"
"2023-05-07 14:58:00","30.3241","-81.4968"
"2023-05-07 14:58:00","30.0287","-97.8545"
"2023-05-07 14:58:00","30.0287","-97.8545"
"2023-05-07 14:58:00","40.73414","-73.99075"
"2023-05-07 14:59:00","40.1141901","-76.2920539"
"2023-05-07 14:59:00","34.242646","-77.832765"
"2023-05-07 15:00:00","42.428394","-83.430894"
"2023-05-07 15:00:00","42.428394","-83.430894"
"2023-05-07 15:00:00","42.428394","-83.430894"
"2023-05-07 15:00:00","42.428394","-83.430894"
"2023-05-07 15:01:00","27.449282","-82.53243"
"2023-05-07 15:01:00","27.449282","-82.53243"
"2023-05-07 15:01:00","39.693501","-84.102097"
"2023-05-07 15:01:00","34.7027291","-118.1801334"
"2023-05-07 15:02:00","39.094","-84.4962"
"2023-05-07 15:02:00","44.791416","-93.209682"
"2023-05-07 15:02:00","37.5673779","-77.4671905"
"2023-05-07 15:02:00","33.0990904","-96.8120989"
"2023-05-07 15:02:00","41.360298","-75.6814447"
"2023-05-07 15:02:00","33.0990904","-96.8120989"
"2023-05-07 15:02:00","41.892359","-87.625153"
"2023-05-07 15:03:00","39.31157374935068","-76.72942938995824"
"2023-05-07 15:03:00","41.195062","-111.982216"
"2023-05-07 15:03:00","39.31157374935068","-76.72942938995824"
"2023-05-07 15:04:00","41.630495","-81.424249"
"2023-05-07 15:04:00","38.3464149","-85.6991781"
"2023-05-07 15:04:00","40.6616","-73.9797"
"2023-05-07 15:04:00","36.081782","-86.948204"
"2023-05-07 15:04:00","45.4359591","-122.5761524"
"2023-05-07 15:04:00","38.3464149","-85.6991781"
"2023-05-07 15:04:00","39.74081","-105.042525"
"2023-05-07 15:05:00","43.8497","-70.4497"
"2023-05-07 15:05:00","40.6616","-73.9797"
"2023-05-07 15:05:00","38.3464149","-85.6991781"
"2023-05-07 15:05:00","42.4901841","-83.1449231"
"2023-05-07 15:05:00","42.4901841","-83.1449231"
"2023-05-07 15:05:00","33.871023","-84.277132"
"2023-05-07 15:06:00","47.7789198","-122.3147177"
"2023-05-07 15:06:00","43.8497","-70.4497"
"2023-05-07 15:06:00","43.414745","-70.745151"
"2023-05-07 15:06:00","39.9362666","-75.0280988"
"2023-05-07 15:07:00","28.667716433390474","-81.3776557251175"
"2023-05-07 15:07:00","42.71096","-73.81666"
"2023-05-07 15:07:00","35.108371","-80.874722"
"2023-05-07 15:07:00","42.5542858","-83.0243402"
"2023-05-07 15:07:00","38.3464149","-85.6991781"
"2023-05-07 15:08:00","42.490884","-83.485855"
"2023-05-07 15:08:00","28.464702","-81.306124"
"2023-05-07 15:09:00","28.2498229","-82.3500056"
"2023-05-07 15:09:00","40.799071","-81.527406"
"2023-05-07 15:09:00","37.653252","-77.613607"
"2023-05-07 15:10:00","29.7413","-95.7766"
"2023-05-07 15:10:00","27.997364672810466","-80.66723027532404"
"2023-05-07 15:10:00","42.71096","-73.81666"
"2023-05-07 15:10:00","27.997364672810466","-80.66723027532404"
"2023-05-07 15:10:00","43.224551","-75.483241"
"2023-05-07 15:10:00","36.081782","-86.948204"
"2023-05-07 15:10:00","43.224551","-75.483241"
"2023-05-07 15:11:00","28.663309","-81.23497"
"2023-05-07 15:11:00","42.71096","-73.81666"
"2023-05-07 15:11:00","41.101282","-80.776613"
"2023-05-07 15:12:00","43.0923974","-75.3164361"
"2023-05-07 15:12:00","40.69058","-73.98232"
"2023-05-07 15:12:00","34.075924","-117.54859"
"2023-05-07 15:12:00","32.9103298","-96.8744776"
"2023-05-07 15:12:00","25.7051754","-80.2861197"
"2023-05-07 15:12:00","40.742383","-73.596468"
"2023-05-07 15:12:00","38.2953","-77.5157"
"2023-05-07 15:12:00","40.3900156","-104.7159716"
"2023-05-07 15:12:00","40.742383","-73.596468"
"2023-05-07 15:12:00","38.3464149","-85.6991781"
"2023-05-07 15:13:00","43.2019651","-77.4940417"
"2023-05-07 15:13:00","40.492652","-89.034367"
"2023-05-07 15:13:00","26.849888","-80.094903"
"2023-05-07 15:13:00","30.2633455","-81.553895"
"2023-05-07 15:13:00","38.3464149","-85.6991781"
"2023-05-07 15:13:00","40.7079","-74.0087"
"2023-05-07 15:13:00","40.7079","-74.0087"
"2023-05-07 15:14:00","38.3967011","-75.5672308"
"2023-05-07 15:14:00","25.9551756","-97.502327"
"2023-05-07 15:14:00","40.357076","-80.051644"
"2023-05-07 15:14:00","40.1273948","-111.6461212"
"2023-05-07 15:14:00","33.5632237","-84.3316597"
"2023-05-07 15:14:00","34.040371","-84.677465"
"2023-05-07 15:14:00","27.77422","-82.634784"
"2023-05-07 15:14:00","28.052071","-82.7004"
"2023-05-07 15:14:00","35.923998","-84.037449"
"2023-05-07 15:15:00","45.013005","-93.169131"
"2023-05-07 15:15:00","29.731016","-95.440731"
"2023-05-07 15:15:00","40.1141901","-76.2920539"
"2023-05-07 15:15:00","29.482963","-81.203706"
"2023-05-07 15:15:00","44.8540012","-93.4255742"
"2023-05-07 15:15:00","29.482963","-81.203706"
"2023-05-07 15:15:00","29.564808","-98.4869417"
"2023-05-07 15:15:00","47.162233","-122.512619"
"2023-05-07 15:15:00","38.75697","-121.25627"
"2023-05-07 15:15:00","37.7167247","-85.839324"
"2023-05-07 15:16:00","43.230935","-87.922297"
"2023-05-07 15:16:00","33.927398","-84.571949"
"2023-05-07 15:16:00","37.253762","-77.394594"
"2023-05-07 15:16:00","45.013005","-93.169131"
"2023-05-07 15:16:00","30.298387","-97.704712"
"2023-05-07 15:16:00","40.68735040991792","-73.9739937587206"
"2023-05-07 15:17:00","37.653252","-77.613607"
"2023-05-07 15:17:00","27.056704","-82.411313"
"2023-05-07 15:17:00","38.2953","-77.5157"
"2023-05-07 15:17:00","37.653252","-77.613607"
"2023-05-07 15:17:00","40.778194","-73.555972"
"2023-05-07 15:17:00","37.653252","-77.613607"
"2023-05-07 15:17:00","43.0923974","-75.3164361"
"2023-05-07 15:17:00","40.492652","-89.034367"
"2023-05-07 15:17:00","29.482963","-81.203706"
"2023-05-07 15:17:00","28.000261","-81.981445"
"2023-05-07 15:18:00","33.927398","-84.571949"
"2023-05-07 15:18:00","33.927398","-84.571949"
"2023-05-07 15:18:00","28.5367801","-81.7323344"
"2023-05-07 15:19:00","40.492652","-89.034367"
"2023-05-07 15:19:00","38.896272","-77.026554"
"2023-05-07 15:19:00","37.653252","-77.613607"
"2023-05-07 15:19:00","28.4731924","-81.6240979"
"2023-05-07 15:19:00","43.0923974","-75.3164361"
"2023-05-07 15:19:00","40.378639","-111.818376"
"2023-05-07 15:19:00","33.927398","-84.571949"
"2023-05-07 15:20:00","40.7309555","-73.9884004"
"2023-05-07 15:20:00","28.4731924","-81.6240979"
"2023-05-07 15:21:00","40.69058","-73.98232"
"2023-05-07 15:21:00","34.550258","-82.683234"
"2023-05-07 15:21:00","42.9115405","-83.6288941"
"2023-05-07 15:21:00","39.094","-84.4962"
"2023-05-07 15:21:00","28.6019533","-81.3640295"
"2023-05-07 15:21:00","28.6019533","-81.3640295"
"2023-05-07 15:22:00","43.782683","-91.224969"
"2023-05-07 15:22:00","37.653252","-77.613607"
"2023-05-07 15:22:00","39.094","-84.4962"
"2023-05-07 15:22:00","35.746131","-81.687072"
"2023-05-07 15:22:00","33.9148759","-117.3324285"
"2023-05-07 15:22:00","43.0695434","-76.174513"
"2023-05-07 15:22:00","33.9148759","-117.3324285"
"2023-05-07 15:23:00","40.7309555","-73.9884004"
"2023-05-07 15:23:00","42.546704","-83.145223"
"2023-05-07 15:23:00","41.715454","-81.296533"
"2023-05-07 15:23:00","42.9129967","-87.9363358"
"2023-05-07 15:23:00","42.546704","-83.145223"
"2023-05-07 15:23:00","40.7309555","-73.9884004"
"2023-05-07 15:24:00","40.7259068","-73.997169"
"2023-05-07 15:24:00","40.0838","-74.9609"
"2023-05-07 15:24:00","28.130752","-82.37066"
"2023-05-07 15:24:00","29.4241481","-98.7145984"
"2023-05-07 15:24:00","41.6269","-73.917"
"2023-05-07 15:24:00","41.930173","-87.688045"
"2023-05-07 15:25:00","26.036613","-80.162628"
"2023-05-07 15:25:00","43.0923974","-75.3164361"
"2023-05-07 15:25:00","42.9129967","-87.9363358"
"2023-05-07 15:25:00","32.7386","-117.2149"
"2023-05-07 15:25:00","37.0855596","-76.4741015"
"2023-05-07 15:26:00","37.0855596","-76.4741015"
"2023-05-07 15:26:00","43.0923974","-75.3164361"
"2023-05-07 15:26:00","48.234581","-114.326803"
"2023-05-07 15:26:00","30.2633455","-81.553895"
"2023-05-07 15:26:00","28.076675","-80.698301"
"2023-05-07 15:26:00","28.663309","-81.23497"
"2023-05-07 15:26:00","30.679301333371097","-88.20787776054001"
"2023-05-07 15:26:00","30.2633455","-81.553895"
"2023-05-07 15:26:00","40.772987","-89.652933"
"2023-05-07 15:26:00","26.701205","-80.204229"
"2023-05-07 15:26:00","39.094","-84.4962"
"2023-05-07 15:27:00","43.9762","-75.9554"
"2023-05-07 15:27:00","37.251378","-121.862778"
"2023-05-07 15:27:00","30.255806","-97.763442"
"2023-05-07 15:27:00","40.772987","-89.652933"
"2023-05-07 15:27:00","43.9762","-75.9554"
"2023-05-07 15:27:00","41.553422","-87.160109"
"2023-05-07 15:27:00","30.387726","-97.739624"
"2023-05-07 15:27:00","41.241805","-95.895517"
"2023-05-07 15:27:00","45.497641","-122.81215"
"2023-05-07 15:28:00","39.402607","-76.600516"
"2023-05-07 15:28:00","30.255806","-97.763442"
"2023-05-07 15:28:00","38.9965426","-77.0253851"
"2023-05-07 15:28:00","38.9965426","-77.0253851"
"2023-05-07 15:28:00","35.9421737","-78.5423267"
"2023-05-07 15:28:00","40.0838","-74.9609"
"2023-05-07 15:28:00","28.555613","-81.200714"
"2023-05-07 15:28:00","39.402607","-76.600516"
"2023-05-07 15:29:00","44.0592172","-92.4525742"
"2023-05-07 15:29:00","35.587571","-80.8574202"
"2023-05-07 15:29:00","44.0592172","-92.4525742"
"2023-05-07 15:29:00","38.880909","-104.716345"
"2023-05-07 15:29:00","40.1273948","-111.6461212"
"2023-05-07 15:29:00","41.966943","-73.984959"
"2023-05-07 15:30:00","32.966646","-97.044586"
"2023-05-07 15:30:00","32.5537395489382","-83.67138774642451"
"2023-05-07 15:30:00","39.8332","-75.536005"
"2023-05-07 15:31:00","37.9835263","-84.5328292"
"2023-05-07 15:31:00","30.2633455","-81.553895"
"2023-05-07 15:31:00","35.587571","-80.8574202"
"2023-05-07 15:31:00","39.8332","-75.536005"
"2023-05-07 15:31:00","41.6174166","-93.8642861"
"2023-05-07 15:31:00","40.7259068","-73.997169"
"2023-05-07 15:32:00","30.326774","-81.554695"
"2023-05-07 15:32:00","29.7859447","-95.4661625"
"2023-05-07 15:32:00","36.0696999","-79.5106574"
"2023-05-07 15:32:00","28.464702","-81.306124"
"2023-05-07 15:32:00","33.942811","-83.739347"
"2023-05-07 15:33:00","33.451095","-86.72793"
"2023-05-07 15:33:00","42.7029109","-83.2952047"
"2023-05-07 15:33:00","42.7029109","-83.2952047"
"2023-05-07 15:34:00","39.1451","-84.3744"
"2023-05-07 15:34:00","34.550258","-82.683234"
"2023-05-07 15:34:00","34.550258","-82.683234"
"2023-05-07 15:34:00","33.942811","-83.739347"
"2023-05-07 15:34:00","29.5047","-98.5508"
"2023-05-07 15:34:00","29.5047","-98.5508"
"2023-05-07 15:35:00","28.789999","-81.356263"
"2023-05-07 15:35:00","41.5733821","-90.5185027"
"2023-05-07 15:35:00","41.310368","-73.86806"
"2023-05-07 15:35:00","42.2669125","-84.4280198"
"2023-05-07 15:35:00","28.789999","-81.356263"
"2023-05-07 15:35:00","41.1473","-104.8007"
"2023-05-07 15:35:00","36.815885","-76.072756"
"2023-05-07 15:36:00","39.9537867","-75.2030749"
"2023-05-07 15:36:00","28.555613","-81.200714"
"2023-05-07 15:36:00","28.5408249","-81.3785159"
"2023-05-07 15:36:00","40.866991","-73.825142"
"2023-05-07 15:36:00","44.733136","-73.432187"
"2023-05-07 15:36:00","44.733136","-73.432187"
"2023-05-07 15:36:00","26.272673","-98.156071"
"2023-05-07 15:36:00","28.789999","-81.356263"
"2023-05-07 15:36:00","26.272673","-98.156071"
"2023-05-07 15:37:00","28.789999","-81.356263"
"2023-05-07 15:37:00","41.923293","-88.269138"
"2023-05-07 15:37:00","32.5537395489382","-83.67138774642451"
"2023-05-07 15:37:00","36.0372162","-79.843698"
"2023-05-07 15:37:00","28.464702","-81.306124"
"2023-05-07 15:38:00","40.866991","-73.825142"
"2023-05-07 15:38:00","40.770837","-73.98184"
"2023-05-07 15:38:00","35.141617","-106.60238"
"2023-05-07 15:38:00","38.3378","-75.1122"
"2023-05-07 15:39:00","34.17992","-77.916729"
"2023-05-07 15:39:00","30.396691","-97.72777"
"2023-05-07 15:39:00","28.0695285","-82.575762"
"2023-05-07 15:39:00","30.396691","-97.72777"
"2023-05-07 15:40:00","28.2423","-80.728203"
"2023-05-07 15:40:00","38.929076","-92.296352"
"2023-05-07 15:40:00","28.2423","-80.728203"
"2023-05-07 15:40:00","37.265438","-79.976959"
"2023-05-07 15:40:00","42.3532388","-71.06414315"
"2023-05-07 15:40:00","42.3532388","-71.06414315"
"2023-05-07 15:41:00","34.550258","-82.683234"
"2023-05-07 15:41:00","43.0923974","-75.3164361"
"2023-05-07 15:41:00","28.0695285","-82.575762"
