lng,lat
-74.00151099949252,40.66681417027043
-73.7703856080301,40.650324633812886
-73.80357995221141,40.88913328362239
-73.93076632200602,40.52201717525928
-74.22579047321628,40.67243297986982
-73.86741560040447,40.736773444726616
-74.01781572193322,40.71628289073463
-74.11214856056489,40.66036182324256
-73.76536053388898,40.6107217934246
-73.79900605781434,40.8545396840176
-73.89261384747255,40.70434256219009
-73.79202484153468,40.77316243709824
-74.02625927052449,40.84608084162849
-74.26072993860699,40.79184854682095
-74.25671253400678,40.89779925126981
-74.1695989731365,40.839548074019355
-74.01690635388579,40.817372691056335
-74.05431004654852,40.87569442891679
-74.28762093137988,40.891720454272054
-74.26108118181205,40.876898341485926
-74.07855033516454,40.72732423717068
-74.27778433066884,40.73195276981764
-74.20229617185998,40.77809872293614
-73.94222843829527,40.779521198613644
-73.75914308529656,40.68183071199342
-73.74759771914351,40.86622114104209
-74.05879939542277,40.57468547903402
-73.84613918620553,40.89467204688274
-74.15097823590754,40.864838403565194
-73.84688606317985,40.83119133145019
-74.00034885584684,40.51676795150387
-74.16679978635489,40.65050147611036
-73.96315446092703,40.80878507243728
-74.15254495409434,40.70212026728965
-73.7489527276362,40.59941087837492
-73.71436672271365,40.608651092772426
-73.94545610873095,40.526674193851285
-74.00527247902876,40.66905362552705
-73.7150709579154,40.56417481885103
-73.85702951730923,40.694695552761864
-73.72786891834964,40.674299920132846
-73.9690990747325,40.66905675585828
-73.85159176057128,40.59287470554241
-74.12230635519772,40.78623985940407
-74.14310564532877,40.6728554623878
-74.16470592185465,40.70673561949126
-73.89990760798773,40.85366193526176
-74.29831269396752,40.79691146859078
-73.92675625189742,40.759095363318856
-74.08128250963073,40.7556135544033
-73.97327563945477,40.598541156753654
-73.91403151296518,40.892193019943896
-74.08044615512522,40.87279069548163
-74.09138273221598,40.88047132500412
-74.05018177656474,40.717805065994234
-73.70714870519289,40.89510431686696
-73.7576208199455,40.72657174900266
-74.09329227200345,40.625143123135366
-74.12771581622879,40.51381167243867
-74.14812036547785,40.87790903983423
-73.70819306802922,40.53143095932504
-74.19352554852978,40.855062439856184
-74.26431811390057,40.75092431603025
-73.89614720878772,40.852126307824
-74.20249392248307,40.66478914012673
-73.8840310442636,40.8702803207021
-74.11872090715352,40.721474592299764
-73.97616997090783,40.677766072142845
-74.19884192364167,40.713547263521555
-73.85864668946972,40.526907572858896
-74.27785965281421,40.5872406762507
-74.08670715333218,40.88330225262863
-73.96880858178604,40.50170460385646
-74.29556740125459,40.75598049755954
-73.92393050983831,40.655045115397286
-74.22009583653009,40.663886971482555
-73.97549504286182,40.66151311679616
-73.76096286665107,40.75748019541428
-74.18936374483548,40.76052606588018
-74.17115728133095,40.83566654891703
-73.9523503671598,40.56368897959944
-73.80881504952966,40.57484721969417
-73.90162337028278,40.5286156351465
-74.13522112759082,40.88790671088369
-74.22981116585743,40.844506383181056
-74.27976522666037,40.7457684874023
-73.98789671149538,40.52282898772292
-73.71101285189059,40.89303614810369
-73.7881288950096,40.57435176197137
-74.18160380948966,40.50443678798414
-73.78694981994214,40.75084978189236
-73.90960055125004,40.764321943166884
-73.9470389885079,40.82012154290004
-73.97047668936935,40.50492501273468
-74.0065369645635,40.52343713135435
-73.8172705884231,40.75336527551546
-73.88089287230447,40.80990510516986
-74.06884708680525,40.86160174968367
-73.92272933591491,40.55294976160664
-74.01129603510145,40.88830180484956
-73.92446164181669,40.65774106131635
-74.21149768930611,40.53232336721434
-74.16350794089384,40.56925075979724
-73.76417967238933,40.60401087753168
-74.06747952759753,40.66107644407226
-74.22334845201092,40.50702607883675
-73.78601857887182,40.738098246011006
-74.17495217625148,40.870205884815725
-73.76652583763996,40.75750867940532
-74.05832769188032,40.82569697790138
-74.05727336229279,40.62681769297938
-73.77428993084183,40.549564201123275
-73.93422181250988,40.665475995154395
-74.2916353324128,40.76444704114556
-73.89319825363482,40.6530548909299
-74.04858331709809,40.55094991172037
-74.20005132217653,40.58704297759961
-74.1206086569994,40.68088491950805
-74.10743425813831,40.54529973845354
-73.74323096726351,40.64345008760355
-73.93981953262501,40.76563945280111
-74.02430459417796,40.61144178518159
-73.75507477572772,40.65800355797607
-73.90444142586813,40.5001513727308
-73.89665980693428,40.68358452405445
-74.14108893126203,40.51581414091874
-74.044031403921,40.846552108987716
-73.70433678181517,40.65838583587656
-73.88862886381261,40.87298979200154
-73.95392317024583,40.76200456745555
-73.94907088451482,40.80530871018784
-73.79355538512878,40.71104733785586
-74.17827940324257,40.78368487694076
-74.2630799187025,40.864964154098
-73.90821841463536,40.7541466189134
-74.16870205088071,40.739792678050414
-74.25652153409135,40.6040743538166
-74.11724287644037,40.71858311781164
-73.88079909700609,40.53837785247482
-73.85320745038406,40.68035484868808
-73.9865450106605,40.78337727572683
-74.24451136032627,40.87832222938199
-73.87571622118666,40.70528857617408
-73.96493897198124,40.83580562939279
-73.72748801068411,40.56874860136242
-74.29066108786957,40.73714116210872
-74.05411670320044,40.87845081325398
-74.25752609578032,40.75767062860319
-74.0784417456978,40.85107457883926
-74.06992303469785,40.69246589408408
-74.03865497194298,40.766642856457814
-73.75936356781183,40.6525269850714
-74.08661705599327,40.74334112653497
-73.78748837946893,40.73611268840826
-74.12870813840263,40.5130312305146
-73.96406048012274,40.71882009024064
-74.29013810622918,40.70967763960273
-74.22467578509618,40.86685334011794
-74.02667963157295,40.5282566856448
-73.88902095064768,40.89048835643563
-73.83723756272664,40.836951909327595
-74.07804890265288,40.81971439636334
-73.71621627860047,40.61664520038659
-73.89623174661885,40.58329396596765
-74.0062153612921,40.582806971206146
-73.70029241754486,40.84999039150094
-74.21225291771691,40.57301729761706
-74.17613308131016,40.63403593392474
-73.96237259422392,40.508831158281154
-74.00085940454369,40.71679728452094
-74.14078660396812,40.87700148740844
-74.15161838750454,40.53283499812782
-73.75081772580312,40.73683869820322
-73.83785382794039,40.50682146233205
-74.15066460848455,40.69172492812811
-74.0556671072664,40.699174640371346
-74.0990318076085,40.832504437424205
-73.8908900824932,40.65308390438785
-74.1843113429556,40.641783467229025
-74.15361015065014,40.61363090948582
-74.03736355876306,40.55000048834107
-74.29415401827781,40.8166802120017
-73.80089654445115,40.79668327874412
-73.8250510813301,40.60592609198919
-73.75256011965423,40.80155512800566
-73.88141256664852,40.89398873363785
-74.11069619997609,40.857857634581116
-73.85759621274642,40.7232962546424
-73.81214209710988,40.614614065161184
-73.75162218156616,40.55871467896235
-74.19899352321282,40.840463633994936
-74.07037253871276,40.688519376244216
-74.22560117986319,40.85201487554425
-74.13847367613539,40.78238787409512
-74.05921754543944,40.755597300921025
-73.72600921558536,40.609716443432134
-73.76888898250766,40.67642519433432
-74.21234449956826,40.72596792214208
-74.21733598915694,40.598564602538055
-73.79710275191104,40.697967838980865
-74.04210352413428,40.54602567919762
-73.9083265891926,40.73383075853237
-73.89512378954069,40.86662632465821
-73.77445010355285,40.536983876584536
-73.98847395076871,40.57776793784372
-74.20628882562436,40.613687323650026
-73.7757236323168,40.56433180482254
-74.2420825961394,40.89700742401128
-73.76574017719598,40.55881448897443
-73.72748178314006,40.892250477709865
-74.26742439589735,40.899462403477614
-74.14160736543836,40.531788404057195
-73.70826365240275,40.745185725865866
-73.80728939584576,40.642498891597356
-73.98328733304218,40.76045934442269
-73.78472134920781,40.73543441937762
-73.92059236454584,40.61694567823897
-73.81738044617147,40.883673217187074
-74.27998337200312,40.51005280953035
-74.17380447317319,40.82682937335248
-73.88428039612202,40.77801031825155
-74.04707289324183,40.57206197538884
-73.98286067248365,40.76026106200617
-74.2538650553597,40.67475183209195
-73.99739440914658,40.75998268967792
-73.8361888635793,40.881751098730724
-74.19357420381696,40.70287219759558
-73.98137803961953,40.51764128290637
-73.91112492502054,40.603393706043775
-73.98045366861074,40.66685973471484
-74.25521812332762,40.822097386474866
-73.81245683696194,40.52220931526704
-74.28833164684,40.573554953079935
-73.98583823260013,40.53913251342662
-74.15960329024385,40.72093021789882
-73.97637241828028,40.56553165831076
-74.26071470588097,40.797649355741086
-74.05504823276226,40.62836323252893
-74.0750670855528,40.71019185485714
-74.14958365291803,40.88211764363584
-73.88654400113427,40.55913414890076
-74.14970227766429,40.861322147757235
-74.26604062642204,40.53251298628531
-73.82747661623718,40.60480847157747
-74.05130851303507,40.75937273111297
-74.03660182476,40.85248347003244
-73.9237315589075,40.5898930086961
-74.17319655356468,40.81351273776822
-73.98487254119968,40.535935863208444
-73.97385843049948,40.5161791732337
-73.91024789108975,40.81238542416631
-73.79230132984166,40.58576233018503
-74.22171318255923,40.64342046001471
-74.01275981864006,40.50488857066774
-73.81348424642405,40.89787173658668
-73.90226194461668,40.8292784655795
-74.04133911221716,40.816792311253145
-74.10228247935528,40.80555832459615
-74.24274844251157,40.86311253557278
-74.16987350983824,40.83544825797654
-73.87973770735393,40.82276954845679
-73.86689837579605,40.52537289060601
-73.70661407627675,40.821965516844735
-74.04652770690213,40.683455156823854
-73.86924643884677,40.8991261262382
-73.75541893113902,40.61959728488924
-74.02447430780555,40.73200638595822
-73.81777599408646,40.57221401781639
-73.95073438039648,40.805481871813534
-73.71466784068447,40.53514405248362
-74.29399905644237,40.697120882271804
-73.75286254544442,40.77839864815228
-74.2677815437329,40.838366169442565
-74.22091979398596,40.839930686861564
-74.03356223550516,40.88498790280424
-73.92732534362914,40.566366251015374
-74.10827031413646,40.848428197890016
-73.98113962563615,40.553669976263976
-74.09187164309971,40.84344272050718
-73.94977522298237,40.69617383348918
-74.15099631617991,40.836150387089326
-73.70068145675741,40.84286107480845
-73.88859861254592,40.56016247765723
-74.22812808036215,40.67297681943223
-74.20839695313013,40.71765671109381
-74.05346938278464,40.71690776823359
-73.94299476944393,40.60758920718402
-73.70866465151686,40.69599337536166
-73.9867712471872,40.71693253090574
-73.93895993537527,40.5106796693203
-73.79517764690073,40.870069172123145
-74.09852761616693,40.73253416169562
-73.85442540245329,40.76123816399746
-74.08274001476964,40.68419105476094
-74.29522122570214,40.588789750855966
-73.85896775815472,40.81994004043772
-74.0435497217243,40.605203958475876
-74.11529486024111,40.87470009560496
-74.21800679653481,40.86282478133551
-73.83336082950655,40.64356588647038
-73.89025674151388,40.6516626664105
-74.21055156540234,40.7423788324882
-73.70161735115883,40.89479545315175
-73.93274610257578,40.58937333767642
-74.02126704672996,40.659573808742074
-73.74090564729161,40.87133890537485
-74.03227934126352,40.60949468011454
-74.24234125950261,40.80140320989021
-74.01051310150156,40.821504978796135
-74.2742433432866,40.6376097601957
-74.19975441844109,40.82054212713982
-74.18624617703165,40.87652813623798
-74.19949647544681,40.52006039714562
-74.06101203672621,40.73971462782798
-74.0624139612459,40.79376647429074
-73.91706678182523,40.74316178125025
-74.20373265706434,40.55048528582219
-74.10981739627199,40.614139054552695
-73.9253553395999,40.69129514043443
-73.94812122190423,40.71641911587164
-73.8555411470699,40.67949616979491
-73.93072888234772,40.65414589752588
-74.19699245520889,40.688074811260165
-73.95357698330248,40.77559215356534
-73.7267258990099,40.63100823597242
-73.8461606900965,40.53211225376232
-74.25044664402388,40.55887606194872
-74.26010159715455,40.55076018219103
-73.7238659957549,40.80773632535986
-73.74003606997927,40.502358107723765
-73.76654420958089,40.74122632319895
-74.10851320337537,40.5890815179791
-73.7003651364511,40.660686199452286
-73.88793729140413,40.623046197840345
-73.80966622823065,40.501559438699104
-74.27203685647203,40.85789442383397
-73.89286980208732,40.56166503774733
-74.29214491815321,40.81621079874546
-73.80699198706668,40.73347319171279
-73.84292942035559,40.859034410814765
-74.27787945839977,40.590880820532085
-74.09098508506402,40.61088610169238
-73.82837625392719,40.85891952992505
-74.01931275852385,40.71251302636189
-74.17728008918934,40.70559066130803
-73.70324325829205,40.7378619482267
-74.0993306343222,40.5108982459265
-73.8357816417854,40.59460230331098
-74.20859778429418,40.8235154968465
-74.1649037936579,40.70986520159025
-74.00201674650285,40.67997903434513
-74.1264943632846,40.813181915222266
-74.14423075396417,40.83602600684454
-73.91893992438693,40.53966531538838
-74.02338983501488,40.78359545821719
-73.9318784064299,40.663275801521266
-74.09883691277288,40.78643646257974
-74.05088301272743,40.517435374477486
-74.14352113368489,40.5623429960748
-74.06319429359493,40.51671293884898
-74.03514426651145,40.68337178407016
-74.09600059166694,40.56798093267868
-74.1085791519526,40.62970061970539
-73.79848298574112,40.53206429214334
-73.76709448049678,40.55508723600725
-73.71966167900892,40.57887966122509
-74.19937174200236,40.81912802604795
-74.294506584313,40.51254283965748
-74.04471810224648,40.561386472142274
-73.87793375926088,40.500803682030885
-73.83909670563867,40.66066763376702
-74.18236419511679,40.68556016592297
-74.25614080747137,40.8073883079801
-74.16107619822084,40.769885647094924
-73.86598735938912,40.86232539105671
-73.77793044763308,40.589013314332455
-74.04898549812214,40.6187106846513
-74.04033238002201,40.71102724287317
-73.76824007457589,40.576387676148094
-73.76873188614891,40.65311946898971
-73.99188961010915,40.700165321852936
-74.02041253766265,40.82220047577055
-73.90320939791084,40.75449662146859
-74.26846213666167,40.60489715162625
-73.84245391049564,40.82299531647318
-74.15722543540024,40.67634988094025
-73.87751744258426,40.613655627278696
-73.93090100735157,40.74311379156696
-73.74567437879779,40.858657983322395
-74.2224246092259,40.78776103760614
-73.98256329484676,40.602385921100236
-74.26677179502794,40.51251445451713
-74.05276290411074,40.756889056275746
-73.92255463829933,40.61487655847346
-74.28406283621224,40.67476893314603
-74.19690397787915,40.80366374803252
-74.10303453675645,40.89045192513314
-73.80274688930004,40.665040263703226
-74.24477483766958,40.76437688082734
-73.7043513813736,40.832239166334425
-74.09035463410694,40.50392912260269
-73.77277190410757,40.64745730131931
-73.82007396502595,40.850989648714155
-73.70329272619212,40.53960632096903
-74.03599467628169,40.63991582634387
-74.20353847481411,40.66904131313318
-74.14540147556943,40.61154446472761
-73.90353808435316,40.64981539172514
-73.96613216066916,40.643278914059984
-74.29090065345942,40.741733401646606
-73.87450650131346,40.60628462392752
-74.14729495687023,40.84959606399423
-73.930438694366,40.76711643231128
-73.82536288802471,40.66252978405763
-74.01143516234696,40.678828545737936
-74.1995741524384,40.78152471190751
-74.12718249069364,40.827250230690325
-74.0189131598078,40.601050135291686
-73.97755144250043,40.8072565876326
-73.74990511886871,40.729355646121775
-73.72568829009,40.78889861081602
-74.18678306464588,40.5493817900726
-74.27561801603224,40.50421691303709
-73.8780403908005,40.8434350721705
-74.13884828139386,40.57321637836427
-73.88385597643537,40.81211634229734
-74.19093450504727,40.73963599756962
-73.72870231970029,40.53368939923814
-73.95155072792332,40.78693771259766
-74.29297274684622,40.88191726866032
-74.11262391351812,40.604263532399486
-74.05347004399586,40.684213617054134
-74.13182598250813,40.67668885263908
-74.26938613263371,40.5659285896868
-74.1386155063881,40.62621661322897
-74.2878491002409,40.83526454813407
-74.03796972521594,40.567551409929784
-74.28494321191178,40.84076357555313
-73.86343655863104,40.73377544782468
-74.2545978151052,40.5738402959732
-74.08143864215882,40.85241225516918
-73.79896537254294,40.613161977226056
-73.81078120831191,40.60341819993483
-74.2843723503931,40.520832762988434
-74.29429334609182,40.55366423339315
-73.92202354630396,40.52481568706066
-74.04137632386677,40.869762473845086
-74.11065033477541,40.519935110279384
-73.7325494160556,40.85245740658017
-74.16679340755637,40.6244640668307
-73.86692686486666,40.75241220365611
-74.07582569943243,40.83644224746593
-74.26805958594186,40.629147406232995
-74.0414563236009,40.56648517899881
-74.20410596428967,40.70576664954482
-73.70231199631431,40.5935835476556
-74.29434527351455,40.57975061233443
-74.2086142681844,40.843929878185904
-74.19309828343847,40.522064909748984
-74.23317261719427,40.51387447470923
-73.76029287783692,40.70313841133126
-74.09420988296732,40.82841218126201
-74.12251523857947,40.688053870271965
-74.24260867642865,40.53929091184927
-74.2102621071317,40.570993747086725
-73.98718397337967,40.54087747489161
-73.82581149241005,40.64941554397724
-73.80531177551448,40.53620402695395
-73.7838541301335,40.52981181968179
-73.99071436742476,40.776056571562165
-74.06769618031183,40.78505704312145
-73.72360649403812,40.75723042986316
-73.81041066430693,40.647832456844185
-73.9193190417471,40.64240993462793
-73.7760778283664,40.73473250118251
-73.72490098995495,40.51447351814432
-73.88924566549412,40.75176750924146
-74.27165773673498,40.62335869500972
-73.95501314064498,40.548602127274904
-74.13195605280191,40.818788653635565
-74.07287685303162,40.60060337131414
-74.26449516383208,40.84455990151247
-74.00575747581769,40.50980686159074
-73.79095588624165,40.58022777288452
-73.73704625658524,40.64068798916219
-74.19145034150911,40.78692931305217
-74.29604600422245,40.64960239359165
-73.81856541824831,40.634511639081154
-73.77969859754418,40.587432742693515
-74.15409013767835,40.80409583187974
-74.12249638330307,40.8233702365543
-74.22174418656789,40.656392458845474
-74.08019916256536,40.64914950136993
-73.75171347093612,40.69027071222121
-73.86098437795016,40.69627618066806
-73.93855090796231,40.82975223542242
-73.96499016403806,40.695710727341904
-74.16422194680202,40.6311692116642
-74.02116758112174,40.698627363178076
-73.71363260762354,40.8879945601166
-74.10047219061343,40.71976616914359
-73.78749748103793,40.5480251028797
-74.21611480204473,40.571861293314925
-73.73905567734604,40.88451243046588
-73.73346865164048,40.771687150975175
-73.7853510936143,40.842588163978846
-74.1145429792416,40.88682753011499
-74.13448170133199,40.70680510419205
-73.82820359603328,40.62810390931368
-74.2401166055005,40.51545964016233
-74.13010101335523,40.59154231343043
-74.12306341438375,40.621977245931085
-74.26987122032729,40.77062002497896
-73.94487432156184,40.70049233198592
-74.2447092436356,40.50863730840247
-73.88122624057596,40.51526424246943
-74.25491677153374,40.701551601679064
-73.8545264532563,40.54698540124687
-74.21879191592966,40.54696616056932
-73.76996298161897,40.59351662395616
-74.19212818119438,40.7724252201077
-73.75968200772417,40.78881103402097
-74.07672653559017,40.56325845841835
-74.15247465066534,40.52927603882581
-73.86771995225655,40.5258783410691
-74.24867399375644,40.69180336540172
-74.05152484037649,40.54690375179561
-74.0645965540405,40.83215228745072
-74.05987447987103,40.685366854260636
-74.06943393611373,40.673386263746934
-73.74945514585112,40.62945121000489
-74.27429283651213,40.53744347247819
-74.12908163740587,40.72134920708811
-74.20584761107611,40.8619303948974
-73.98679668429077,40.759257409995044
-74.12938783519374,40.742818737137256
-73.81253454233709,40.62185316433805
-73.85122936749912,40.517207228841855
-73.8048658741884,40.783476868222166
-73.74162964198489,40.826835744396625
-74.28670606473999,40.64131888809421
-73.97788496866045,40.597447214870506
-74.14762253533897,40.72674319407667
-73.85892028067238,40.5216011915772
-74.20540707345928,40.69047466531487
-73.84935989696741,40.867209974141836
-73.84093077883728,40.89929391707107
-73.98248930717166,40.73933604029208
-73.81047372073944,40.72112929416498
-74.05143605692753,40.577638393780724
-74.05790325379733,40.71791309117502
-74.16392684574771,40.73766046617988
-74.29988508911582,40.65678595510545
-74.23009583496356,40.897497921036226
-74.11755415563968,40.507629329956586
-74.29006183143959,40.72995041701574
-74.16617775353026,40.501148239745575
-73.74616784315562,40.68371701570921
-74.05681756010537,40.839462417801904
-73.89264690404102,40.69034182741282
-74.20121695704665,40.82433592725792
-73.9982537932061,40.640622088478565
-73.81681662339479,40.84366003122473
-73.88562274881978,40.596617760695636
-74.21995026215683,40.54294966419677
-74.244767125818,40.78272406018986
-74.23580546223383,40.53981713045177
-74.19332619942763,40.73917197100317
-74.20717570139294,40.54024392140095
-74.25500329114134,40.53308398096405
-74.06664267352538,40.59448762248228
-74.25428859260056,40.748085076947206
-73.98503522585587,40.541719274232705
-73.87469322357653,40.82137014124887
-74.17459566172309,40.56146953252496
-73.70174600379586,40.50934272811524
-74.27322238855088,40.7383082950755
-74.23112422236679,40.64614547526243
-74.0213892789351,40.879879454169945
-74.26396735503683,40.82024704075493
-73.90207678950243,40.703020175079395
-74.29876466674047,40.56886515190353
-73.77146415326078,40.53677557161266
-73.83573678708863,40.5859302405698
-73.83292301752314,40.51530038384803
-74.2946919193298,40.74827384999412
-74.29340480371616,40.52401095258853
-74.24653324248341,40.87409162062294
-73.92756258977191,40.78658596068472
-73.77487031779681,40.865307906065915
-73.80839633975349,40.62913712972201
-74.15898072997813,40.79862220459099
-74.04580277254898,40.671783999758375
-74.23430667507442,40.78337911169299
-74.03672356112163,40.86294953597362
-73.99615706346603,40.89548365950018
-73.97198608703249,40.66586887025191
-74.13006159089191,40.60074568992889
-74.23746232091341,40.81624967371657
-74.07994862847227,40.538817163926545
-74.10364434077165,40.652843413868816
-73.94243955946688,40.54522953880299
-73.83355385021665,40.59186035004957
-73.73950952173459,40.84554998912203
-73.95144995397763,40.75399499128196
-73.90479836521277,40.64946573014638
-73.73855954717868,40.80399180761008
-74.03662765682965,40.70206242485466
-74.1340828084172,40.639420955944004
-73.89327558686077,40.79730654913973
-74.13873753798354,40.79091122479088
-73.86519975255767,40.586932873737155
-74.17387418987282,40.83091689775173
-74.08531205291632,40.89657686957931
-73.99205428578848,40.8072084956201
-74.12149912780121,40.74322163852254
-74.11163266076115,40.73082321312271
-73.71354248745637,40.53904537470576
-74.2002465910371,40.56581694206226
-74.0494210956311,40.56198577583346
-73.97037952025461,40.57075259906273
-74.282811003678,40.87505422921824
-74.03050131944157,40.64938600370106
-74.01827728641685,40.86165921950644
-73.93151383812553,40.61804693997857
-74.19057003166834,40.56666048360174
-74.1872256661648,40.65562531342959
-73.72028111242808,40.525473405175525
-73.95905173993413,40.871253169285716
-74.16719126656271,40.827312844815836
-74.17915992102608,40.63262199599547
-73.90885712953269,40.80344396923289
-73.8284097888801,40.63674519354681
-74.20690618921856,40.61812096662487
-73.95091904543801,40.69935088560008
-74.19090637742592,40.71562135481608
-73.74662192887374,40.73479832577533
-73.81198608877584,40.85477530644932
-73.73253053583161,40.80083244471571
-74.02185823287687,40.7537230141843
-73.92239335718796,40.51768434276663
-73.9991800339174,40.74292768721419
-73.74687727643325,40.73683025349254
-73.94281492419566,40.731103390716285
-73.91351680667097,40.70421477787557
-73.83515083709234,40.82536816512128
-73.79915965974834,40.758903771688814
-74.04790723679464,40.65466228584294
-73.8170690671641,40.79142757981343
-74.28691318400284,40.89585737025647
-74.23824353904163,40.602975957518794
-74.24570102300667,40.77586838473575
-74.13802888012339,40.61873830260357
-73.7962631950173,40.853551064412116
-74.14620061999884,40.799519050730645
-74.06958683046392,40.64537617851073
-74.191828141944,40.59146969138845
-73.78410441260714,40.54312757856557
-74.25757698070522,40.722957972658385
-74.17420707964885,40.53635928756964
-74.19118198193303,40.70022976324557
-73.8668748403153,40.693282011608275
-73.79898044433476,40.802277548942214
-74.2398958143342,40.52027890018933
-73.72982497795299,40.85300953668082
-74.08585529256696,40.8629836634299
-74.11032694341785,40.84294730670119
-74.15443435005129,40.726437428319365
-73.81425619674712,40.81174914551467
-73.84642052849524,40.684977886558585
-74.1596891000015,40.78379028872996
-73.90835923030872,40.82311395030805
-74.27553456604987,40.83004354662897
-73.72327477486338,40.54591316831584
